ts_id,dpsi_val,dcpa_val,conflict_dcpa,conflict_tin,conflict_tin_defined,conflict_tout,is_conflict
250521_140755_5b682536,150,30,98.88,45.989999999999995,46.51092233009709,98.88,45.989999999999995
250521_140805_cc208fb7,150,35,95.56,46.910000000000004,49.0895772289661,95.56,46.910000000000004
250521_140815_0d6766af,150,40,87.67,46.62,53.17668529713699,87.67,46.62
250521_140825_c09f4cc3,150,45,71.99,46.7,64.87012085011807,71.99,46.7
250521_140835_5b6dc8a9,160,0,100.0,46.839999999999996,46.839999999999996,100.0,46.839999999999996
250521_140844_12b6c36a,160,5,100.0,46.14,46.14,100.0,46.14
250521_140853_5e9724d3,160,10,100.0,46.03,46.03,100.0,46.03
250521_140904_9ed1cfcc,160,15,99.99,45.65,45.654565456545654,99.99,45.65
250521_140912_743adcb5,160,20,99.98,47.32,47.329465893178636,99.98,47.32
250521_140921_1ebd479d,160,25,99.75,45.96,46.07518796992481,99.75,45.96
250521_140931_ba50f547,160,30,98.89,46.050000000000004,46.566892506825766,98.89,46.050000000000004
250521_140941_db90cb79,160,35,95.64,46.86,48.99623588456713,95.64,46.86
250521_140950_cb6f24e9,160,40,87.36,45.42,51.99175824175825,87.36,45.42
250521_141000_ecffa75f,160,45,72.36,45.7,63.15644002211166,72.36,45.7
250521_141012_965ae269,170,0,100.0,44.7,44.7,100.0,44.7
250521_141021_08a8f111,170,5,100.0,47.17,47.17,100.0,47.17
250521_141030_d4713739,170,10,100.0,46.46,46.46,100.0,46.46
250521_141040_3f660461,170,15,100.0,46.77,46.77,100.0,46.77
250521_141050_a2542596,170,20,99.97,46.089999999999996,46.103831149344806,99.97,46.089999999999996
250521_141100_127abec3,170,25,99.83,46.72,46.79955925072623,99.83,46.72
250521_141110_220e5101,170,30,98.86,46.98,47.52174792636051,98.86,46.98
250521_141119_532416f9,170,35,95.57,46.58,48.73914408287119,95.57,46.58
250521_141129_d3339fc4,170,40,87.66000000000001,46.48,53.02304357745836,87.66000000000001,46.48
250521_141139_ab4c00f2,170,45,71.58,46.949999999999996,65.59094719195306,71.58,46.949999999999996
250521_141150_f0c5fcfb,180,0,100.0,46.96,46.96,100.0,46.96
250521_141202_a372e9be,180,5,100.0,46.92,46.92,100.0,46.92
250521_141212_53c04380,180,10,100.0,47.010000000000005,47.010000000000005,100.0,47.010000000000005
250521_141222_5d5c4287,180,15,100.0,47.88,47.88,100.0,47.88
250521_141232_0e6a64a6,180,20,99.99,46.83,46.83468346834683,99.99,46.83
250521_141243_3d151344,180,25,99.72,46.54,46.67067789811472,99.72,46.54
250521_141252_4efec558,180,30,98.9,46.089999999999996,46.60262891809909,98.9,46.089999999999996
250521_141303_130aac63,180,35,95.5,46.52,48.712041884816756,95.5,46.52
250521_141312_78019817,180,40,87.68,46.68,53.23905109489051,87.68,46.68
250521_141321_31ba21ff,180,45,71.85000000000001,46.089999999999996,64.14752957550452,71.85000000000001,46.089999999999996
