ts_id,dpsi_val,dcpa_val,conflict_dcpa,conflict_tin,conflict_tin_defined,conflict_tout,is_conflict
250529_144314_80da1a66,150,40,98.13,48.92,49.852236828696626,98.13,48.92
250529_144325_009d6df6,150,45,85.38,48.5,56.80487233544156,85.38,48.5
250529_144336_d62b328b,160,0,100.0,48.61,48.61,100.0,48.61
250529_144345_07c2e2cb,160,5,100.0,48.97,48.97,100.0,48.97
250529_144355_5fde4b4a,160,10,100.0,47.9,47.9,100.0,47.9
250529_144406_9b80146e,160,15,100.0,48.39,48.39,100.0,48.39
250529_144415_89c0e66f,160,20,100.0,48.010000000000005,48.010000000000005,100.0,48.010000000000005
250529_144426_854d3e5b,160,25,100.0,48.08,48.08,100.0,48.08
250529_144437_156211d8,160,30,100.0,48.07,48.07,100.0,48.07
250529_144447_2abad0f2,160,35,99.89,48.29,48.343177495244774,99.89,48.29
250529_144501_0a69dfe2,160,40,98.18,47.699999999999996,48.58423304135262,98.18,47.699999999999996
250529_144510_34b0fee3,160,45,85.7,47.96,55.96266044340723,85.7,47.96
250529_144520_767b3709,170,0,100.0,48.04,48.04,100.0,48.04
250529_144530_6da0c334,170,5,100.0,48.83,48.83,100.0,48.83
250529_144540_525eaa46,170,10,100.0,47.980000000000004,47.980000000000004,100.0,47.980000000000004
250529_144550_d014067f,170,15,100.0,48.41,48.41,100.0,48.41
250529_144600_0d38eb3b,170,20,100.0,48.82,48.82,100.0,48.82
250529_144612_60141f33,170,25,100.0,48.44,48.44,100.0,48.44
250529_144627_3d222c13,170,30,100.0,47.870000000000005,47.870000000000005,100.0,47.870000000000005
250529_144644_2c739cbb,170,35,99.87,48.13,48.192650445579254,99.87,48.13
250529_144659_39ac5e21,170,40,98.04,48.33,49.296205630354955,98.04,48.33
250529_144708_090f4838,170,45,86.18,48.46,56.231144116964494,86.18,48.46
250529_144718_a50e7462,180,0,100.0,49.24,49.24,100.0,49.24
250529_144732_5f1ce0ad,180,5,100.0,47.49,47.49,100.0,47.49
250529_144742_0327f587,180,10,100.0,48.449999999999996,48.449999999999996,100.0,48.449999999999996
250529_144755_3766bd8c,180,15,100.0,49.1,49.1,100.0,49.1
250529_144805_4771de67,180,20,100.0,47.63,47.63,100.0,47.63
250529_144817_9109fa9e,180,25,100.0,48.68,48.68,100.0,48.68
250529_144828_a643afd1,180,30,100.0,47.74,47.74,100.0,47.74
250529_144842_b28de71f,180,35,99.88,47.99,48.04765718862635,99.88,47.99
250529_144854_f64d4e4f,180,40,98.2,48.82,49.71486761710794,98.2,48.82
250529_144906_e49ce528,180,45,85.33,48.28,56.580335169342554,85.33,48.28
