ts_id,dpsi_val,dcpa_val,conflict_dcpa,conflict_tin,conflict_tin_defined,conflict_tout,is_conflict
250502_113013_b83b453c,150,10,100.0,49.84,49.84,100.0,49.84
250502_113022_d6938e1d,150,15,100.0,50.39,50.39,100.0,50.39
250502_113031_b02a7231,150,20,100.0,49.49,49.49,100.0,49.49
250502_113040_64de4481,150,25,100.0,49.2,49.2,100.0,49.2
250502_113049_4a32d829,150,30,100.0,49.58,49.58,100.0,49.58
250502_113058_d044f736,150,35,100.0,49.08,49.08,100.0,49.08
250502_113106_b39e8535,150,40,99.94,48.47,48.499099459675804,99.94,48.47
250502_113115_f1190774,150,45,95.66,47.370000000000005,49.5191302529793,95.66,47.370000000000005
250502_113124_6423c2b4,160,0,100.0,50.739999999999995,50.739999999999995,100.0,50.739999999999995
250502_113133_628d031d,160,5,100.0,50.38,50.38,100.0,50.38
250502_113142_5cb0f94f,160,10,100.0,50.74999999999999,50.74999999999999,100.0,50.74999999999999
250502_113151_1476f53d,160,15,100.0,50.39,50.39,100.0,50.39
250502_113200_10d4f9be,160,20,100.0,49.27,49.27,100.0,49.27
250502_113209_798504b9,160,25,100.0,48.89,48.89,100.0,48.89
250502_113218_dbbc4720,160,30,100.0,50.54,50.54,100.0,50.54
250502_113227_02f31d03,160,35,100.0,49.8,49.8,100.0,49.8
250502_113236_36025e57,160,40,100.0,49.91,49.91,100.0,49.91
250502_113245_1e3d0359,160,45,99.52,48.6,48.83440514469453,99.52,48.6
250502_113254_425470a4,170,0,100.0,49.79,49.79,100.0,49.79
250502_113303_8dd03141,170,5,100.0,50.470000000000006,50.470000000000006,100.0,50.470000000000006
250502_113312_aa974553,170,10,100.0,49.02,49.02,100.0,49.02
250502_113323_a39d9104,170,15,100.0,50.36000000000001,50.36000000000001,100.0,50.36000000000001
250502_113331_6689e4a5,170,20,100.0,50.39,50.39,100.0,50.39
250502_113340_2d7b3091,170,25,100.0,50.470000000000006,50.470000000000006,100.0,50.470000000000006
250502_113349_4fe6dea6,170,30,100.0,49.730000000000004,49.730000000000004,100.0,49.730000000000004
250502_113358_74ca21a9,170,35,100.0,49.27,49.27,100.0,49.27
250502_113407_0a653261,170,40,100.0,49.120000000000005,49.120000000000005,100.0,49.120000000000005
250502_113416_fefbd9be,170,45,100.0,49.730000000000004,49.730000000000004,100.0,49.730000000000004
250502_113425_e747febb,180,0,100.0,49.91,49.91,100.0,49.91
250502_113434_b8ccc6d6,180,5,100.0,49.309999999999995,49.309999999999995,100.0,49.309999999999995
250502_113443_c8e9abe1,180,10,100.0,50.129999999999995,50.129999999999995,100.0,50.129999999999995
250502_113452_168c48c4,180,15,100.0,49.17,49.17,100.0,49.17
250502_113501_98502b35,180,20,100.0,49.75,49.75,100.0,49.75
250502_113510_c2d1bb3f,180,25,100.0,49.95,49.95,100.0,49.95
250502_113519_d4452a9c,180,30,100.0,50.32,50.32,100.0,50.32
250502_113528_c3bea86f,180,35,100.0,49.19,49.19,100.0,49.19
250502_113537_2986a3dd,180,40,100.0,50.92,50.92,100.0,50.92
250502_113546_a38ae4d4,180,45,100.0,50.24999999999999,50.24999999999999,100.0,50.24999999999999
